obj_id,x,y,dx,dy,pdf,type
123,2905,771,105.0,2.0,0.0005572210815093853,1
123,3010,773,105.0,-2.0,0.0008009318627521209,1
123,3115,771,104.0,1.0,0.0006898461183975885,1
123,3219,772,106.0,0.0,0.0007102820941574132,1
123,3325,772,106.0,-3.0,0.0007999076059142675,1
123,3431,769,102.0,-5.0,0.0006831548136180873,1
123,3533,764,109.0,-6.0,0.000380196706442821,1
123,3642,758,109.0,-5.0,0.0004912608327758358,1
123,3751,753,110.0,-2.0,0.0007108892348337509,1
123,3861,751,-13.158088235294118,2.1066176470588234,4.3278526074172643e-07,1
124,281,630,114.0,3.0,0.00038587141764881503,1
124,395,633,113.0,1.0,0.0004678744497516065,1
124,508,634,111.0,1.0,0.0004956421122964785,1
124,619,635,110.0,2.0,0.00047443360421195224,1
124,729,637,108.0,1.0,0.0005358129783520261,1
124,837,638,105.0,1.0,0.0012877330225555207,1
124,942,639,109.0,4.0,0.00033318961568831404,1
124,1051,643,106.0,2.0,0.0009407026952670049,1
124,1157,645,103.0,2.0,0.0010090822227599616,1
124,1260,647,101.0,2.0,0.0010498169180756614,1
124,1361,649,103.0,1.0,0.0013536772743768587,1
124,1464,650,102.0,2.0,0.0010299899119999246,1
124,1566,652,99.0,3.0,0.0007031590794010857,1
124,1665,655,96.0,0.0,0.0018092521444208808,1
124,1761,655,97.0,2.0,0.001019485955604905,1
124,1858,657,99.0,3.0,0.0006129798599355603,1
124,1957,660,99.0,1.0,0.0013682910992216062,1
124,2056,661,97.0,1.0,0.0014330295008698351,1
124,2153,662,94.0,4.0,0.0003632563404784467,1
124,2247,666,96.0,-1.0,0.0019650802540713175,1
124,2343,665,93.0,1.0,0.0015402499413957173,1
124,2436,666,95.0,2.0,0.001056325530557505,1
124,2531,668,93.0,0.0,0.0011205754347220342,1
124,2624,668,93.0,-1.0,0.0012184243373879163,1
124,2717,667,92.0,1.0,0.0009973605664801517,1
124,2809,668,93.0,0.0,0.0011205754347220342,1
124,2902,668,91.0,0.0,0.00116996543946366,1
124,2993,668,92.0,0.0,0.0011460355892832029,1
124,3085,668,89.0,-1.0,0.0013273981867625501,1
124,3174,667,-9.813186813186814,2.6923076923076925,3.526401845077728e-07,1
125,221,941,65.0,5.0,0.00023578943363185644,1
125,286,946,60.0,0.0,0.0002465383957805801,1
125,346,946,65.0,3.0,0.00026901362055558643,1
125,411,949,62.0,0.0,0.00026909037372210555,1
125,212,1567,77.0,5.0,0.00046099561163889916,1
125,289,1572,76.0,7.0,0.00022331170317196495,1
125,365,1579,76.0,5.0,0.00044966351140644247,1
125,441,1584,78.0,5.0,0.00047188973983429655,1
125,519,1589,73.0,3.0,0.0007064626569004778,1
125,592,1592,72.0,5.0,0.0004008640139277597,1
125,664,1597,73.0,5.0,0.00041349267010344653,1
125,737,1602,74.0,4.0,0.0005677035907975731,1
125,811,1606,73.0,5.0,0.00041349267010344653,1
125,884,1611,72.0,5.0,0.000297755194780191,1
125,956,1616,72.0,5.0,0.000297755194780191,1
125,1028,1621,72.0,5.0,0.000297755194780191,1
125,1100,1626,73.0,6.0,0.00015057351871780797,1
125,1173,1632,71.0,5.0,0.0002933895070999588,1
125,1244,1637,70.0,4.0,0.0005210703733183116,1
125,1314,1641,71.0,6.0,0.00014617674772001284,1
125,1385,1647,72.0,5.0,0.000297755194780191,1
125,1457,1652,69.0,6.0,0.0001409765136131951,1
125,1526,1658,70.0,5.0,0.0002886120780054458,1
125,1596,1663,69.0,6.0,0.0001409765136131951,1
125,1665,1669,68.0,6.0,3.58961724835296e-05,1
125,1733,1675,69.0,4.0,0.0003221113682510186,1
125,1802,1679,67.0,4.0,0.0003059183638377569,1
125,1869,1683,68.0,5.0,0.00011659932972105577,1
125,1937,1688,62.0,4.0,0.0002609421035777471,1
125,1999,1692,69.0,5.0,0.00011992170801134788,1
125,2068,1697,68.0,4.0,0.00031418029757502593,1
125,2136,1701,66.0,1.0,0.0019319340745442462,1
125,2202,1702,66.0,4.0,0.00029736226493380364,1
125,2268,1706,67.0,4.0,0.0003059183638377569,1
125,2335,1710,62.0,1.0,0.0017609472771868279,1
125,2397,1711,65.0,2.0,0.0012188169290216209,1
125,2462,1713,64.0,1.0,0.0018508103259252237,1
125,2526,1714,65.0,2.0,0.0022050044616677505,1
125,2591,1716,65.0,1.0,0.002821080314738799,1
125,2656,1717,63.0,1.0,0.0027083512697580257,1
125,2719,1718,66.0,1.0,0.002870263852089654,1
125,2785,1719,65.0,1.0,0.002821080314738799,1
125,2850,1720,65.0,1.0,0.002821080314738799,1
125,2915,1721,65.0,1.0,0.002821080314738799,1
125,2980,1722,65.0,2.0,0.0022050044616677505,1
125,3045,1724,66.0,0.0,0.002999912330758165,1
125,3111,1724,65.0,1.0,0.002821080314738799,1
125,3176,1725,66.0,1.0,0.002870263852089654,1
125,3242,1726,66.0,1.0,0.002870263852089654,1
125,3308,1727,68.0,0.0,0.0016642169525182306,1
125,3376,1727,66.0,3.0,0.0019565560607921677,1
125,3442,1730,66.0,2.0,0.0020498223651292786,1
125,3508,1732,67.0,1.0,0.0019546597351936743,1
125,3575,1733,67.0,1.0,0.0019546597351936743,1
125,3642,1734,70.0,2.0,0.0021340842709947614,1
125,3712,1736,67.0,0.0,0.0016598315018575614,1
125,3779,1736,69.0,1.0,0.0019777070419560476,1
125,3848,1737,69.0,-1.0,0.0012651224183710464,1
125,3917,1736,67.0,-3.0,0.0005480681171597052,1
125,3984,1733,65.0,-2.0,0.0008838807617737188,1
125,4049,1731,-14.953125,-3.0859375,1.4835511988799369e-06,1
126,318,639,125.0,-1.0,0.0003272424103863097,1
126,443,638,130.0,9.0,7.662644908126739e-05,1
126,573,647,128.0,1.0,0.0002625500648976392,1
126,701,648,125.0,2.0,0.0002799440858224152,1
126,826,650,119.0,4.0,0.0002407953830733993,1
126,945,654,119.0,2.0,0.0005974649099711495,1
126,1064,656,121.0,1.0,0.0007017676378612923,1
126,1185,657,117.0,6.0,6.131584193030583e-05,1
126,1302,663,118.0,0.0,0.0009188969186836978,1
126,1420,663,114.0,1.0,0.000957736145663679,1
126,1534,664,112.0,5.0,0.0001573567045662936,1
126,1646,669,114.0,1.0,0.000957736145663679,1
126,1760,670,115.0,2.0,0.0005462288806018355,1
126,1875,672,108.0,4.0,0.00026604703387104296,1
126,1983,676,109.0,1.0,0.0009810912760251883,1
126,2092,677,109.0,0.0,0.0011825798397361539,1
126,2201,677,109.0,2.0,0.0007147624907123271,1
126,2310,679,104.0,2.0,0.0008536469161155889,1
126,2414,681,109.0,-1.0,0.0012517711118099216,1
126,2523,680,102.0,1.0,0.0007468894719952514,1
126,2625,681,107.0,3.0,0.00040938023595423335,1
126,2732,684,105.0,-1.0,0.0007927040316619865,1
126,2837,683,103.0,1.0,0.0007184479676718552,1
126,2940,684,103.0,0.0,0.0008106935399603366,1
126,3043,684,101.0,-1.0,0.0009415718991838578,1
126,3144,683,109.0,-7.0,0.00029681427700093056,1
126,3253,676,98.0,-2.0,0.0010744851228725498,1
126,3351,674,97.0,-4.0,0.0009929046841498557,1
126,3448,670,99.0,-1.0,0.0011702630036567545,1
126,3547,669,101.0,-4.0,0.0008630937362442628,1
126,3648,665,111.0,3.0,0.00043057760042312834,1
126,3759,668,111.0,-3.0,0.0006191353799792208,1
126,3870,665,110.0,1.0,0.0006454067900508991,1
126,3980,666,104.0,7.0,0.00014428200029376523,1
127,286,1229,110.0,5.0,0.0004181191526471473,1
127,396,1234,111.0,5.0,0.000411501193627163,1
127,507,1239,111.0,7.0,0.0003595201535319434,1
127,618,1246,104.0,3.0,0.0004955721145520749,1
127,722,1249,106.0,9.0,0.00032012259370004035,1
127,828,1258,102.0,4.0,0.0006300504537342235,1
127,930,1262,102.0,4.0,0.0006300504537342235,1
127,1032,1266,101.0,9.0,0.00019323396760233488,1
127,1133,1275,100.0,3.0,0.0007450121788319236,1
127,1233,1278,103.0,1.0,0.0008888615437236599,1
127,1336,1279,98.0,9.0,0.00019579026701326506,1
127,1434,1288,98.0,8.0,0.0002640855832803635,1
127,1532,1296,97.0,6.0,0.00044073357546632955,1
127,1629,1302,91.0,2.0,0.00085434382630441,1
127,1720,1304,98.0,7.0,0.00037150556974362056,1
127,1818,1311,94.0,4.0,0.0005651049225984122,1
127,1912,1315,97.0,6.0,0.000434072176255158,1
127,2009,1321,88.0,2.0,0.0013627315446444106,1
127,2097,1323,95.0,4.0,0.00033694729749933017,1
127,2192,1327,91.0,4.0,0.0003609028102773092,1
127,2283,1331,94.0,5.0,0.00013848297429302532,1
127,2377,1336,89.0,2.0,0.001341412239092022,1
127,2466,1338,87.0,3.0,0.0007915483913990953,1
127,2553,1341,88.0,3.0,0.001495850765656547,1
127,2641,1344,89.0,2.0,0.0020740457515602334,1
127,2730,1346,88.0,2.0,0.002129450483302501,1
127,2818,1348,89.0,1.0,0.0024120059435304595,1
127,2907,1349,89.0,2.0,0.0020740457515602334,1
127,2996,1351,89.0,2.0,0.0020740457515602334,1
127,3085,1353,87.0,4.0,0.0008760175652358449,1
127,3172,1357,87.0,3.0,0.0015265510364527314,1
127,3259,1360,85.0,4.0,0.0008995128873545452,1
127,3344,1364,87.0,5.0,0.0014819605099410974,1
127,3431,1369,87.0,6.0,0.0011347649396388096,1
127,3518,1375,88.0,8.0,0.000487028878630982,1
127,3606,1383,92.0,4.0,0.0015487768055396879,1
127,3698,1387,93.0,6.0,0.001027497222115229,1
127,3791,1393,90.0,4.0,0.0016345326212411793,1
127,3881,1397,102.0,3.0,0.0010485494788902699,1
127,3983,1400,97.0,3.0,0.0013326199928745993,1
128,226,716,112.0,-2.0,0.0005291409070213779,1
128,338,714,109.0,1.0,0.0005226688954756287,1
128,447,715,108.0,1.0,0.0005358129783520261,1
128,555,716,105.0,1.0,0.000573326912388748,1
128,660,717,105.0,5.0,0.0003838186600341795,1
128,765,722,104.0,3.0,0.0004982025982930139,1
128,869,725,103.0,0.0,0.001592013037675187,1
128,972,725,102.0,4.0,0.0003838711637114322,1
128,1074,729,105.0,1.0,0.0012877330225555207,1
128,1179,730,105.0,1.0,0.0012877330225555207,1
128,1284,731,106.0,4.0,0.0003571091364516569,1
128,1390,735,103.0,4.0,0.0003778140350505727,1
128,1493,739,100.0,2.0,0.001068484788151987,1
128,1593,741,99.0,1.0,0.0014702253625424734,1
128,1692,742,104.0,2.0,0.0008536469161155889,1
128,1796,744,95.0,1.0,0.0014907083955770207,1
128,1891,745,100.0,1.0,0.0013336382369854695,1
128,1991,746,92.0,4.0,0.00036964008713473965,1
128,2083,750,94.0,4.0,0.0003632563404784467,1
128,2177,754,93.0,-3.0,0.0016927351020608705,1
128,2270,751,88.0,4.0,0.0003750538228616738,1
128,2358,755,89.0,1.0,0.0016112800117458763,1
128,2447,756,89.0,1.0,0.0016112800117458763,1
128,2536,757,89.0,1.0,0.001050220326215967,1
128,2625,758,88.0,2.0,0.0008723839346184576,1
128,2713,760,89.0,-3.0,0.0013540520016122437,1
128,2802,757,90.0,-1.0,0.0013027877733458512,1
128,2892,756,87.0,1.0,0.0010772640772448146,1
128,2979,757,90.0,-2.0,0.0013493039629957964,1
128,3069,755,88.0,1.0,0.0010646144044361774,1
128,3157,756,83.0,4.0,0.0005069908151307341,1
128,3240,760,95.0,-6.0,0.0007727683393426726,1
128,3335,754,89.0,-3.0,0.0013731965543744564,1
128,3424,751,90.0,-5.0,0.0009828608005126934,1
128,3514,746,92.0,1.0,0.0012255182019990404,1
128,3606,747,90.0,-10.0,0.0001618559926889656,1
128,3696,737,95.0,-5.0,0.0008711758104613953,1
128,3791,732,97.0,0.0,0.0011976577146031561,1
128,3888,732,103.0,5.0,0.0003412326131871998,1
128,3991,737,94.0,1.0,0.0011739809133230498,1
129,272,996,137.0,4.0,0.00018294748036315651,1
129,409,1000,137.0,6.0,0.00016653999181051135,1
129,546,1006,132.0,5.0,0.00022067246788164832,1
129,678,1011,129.0,5.0,0.00024947806887855696,1
129,807,1016,127.0,6.0,0.00025439458534642326,1
129,934,1022,126.0,3.0,0.0003686322312849667,1
129,1060,1025,126.0,7.0,0.00017823482124249132,1
129,1186,1032,126.0,4.0,0.00032141035586310396,1
129,1312,1036,122.0,7.0,0.00021021358037721428,1
129,1434,1043,119.0,4.0,0.0004267697662741376,1
129,1553,1047,121.0,5.0,0.00033473686217367715,1
129,1674,1052,118.0,5.0,0.0003001300263533205,1
129,1792,1057,117.0,6.0,0.0002773648188852753,1
129,1909,1063,113.0,3.0,0.00043430523152910064,1
129,2022,1066,114.0,3.0,0.00041967080350340067,1
129,2136,1069,113.0,4.0,0.00039844537908954023,1
129,2249,1073,115.0,5.0,0.00033588540652409923,1
129,2364,1078,111.0,0.0,0.0005429696447269866,1
129,2475,1078,110.0,4.0,0.00043671437241926756,1
129,2585,1082,110.0,3.0,0.00028310942903489553,1
129,2695,1085,111.0,10.0,1.1456033386471054e-09,1
129,2806,1095,106.0,-7.0,1.6581309994269514e-05,1
129,2912,1088,108.0,2.0,0.000677182581027109,1
129,3020,1090,106.0,2.0,0.000727776963998991,1
129,3126,1092,107.0,2.0,0.0007025475872201698,1
129,3233,1094,101.0,1.0,0.0014883320400806354,1
129,3334,1095,100.0,1.0,0.0005434320516780162,1
129,3434,1096,99.0,6.0,0.00041145024945957604,1
129,3533,1102,97.0,6.0,0.00043570695930531965,1
129,3630,1108,110.0,12.0,0.00010426307247960222,1
129,3740,1120,93.0,1.0,0.0006484476958033208,1
129,3833,1121,88.0,15.0,0.00010409445181677945,1
129,3921,1136,85.0,8.0,0.0004336111733092617,1
129,4006,1144,74.0,-1.0,0.0007449831019451217,1
132,224,782,119.0,4.0,0.0002911197323324315,1
132,343,786,117.0,3.0,0.0003495417708952386,1
132,460,789,112.0,2.0,0.0004488121099114072,1
132,572,791,108.0,4.0,0.00040830165929681107,1
132,680,795,109.0,0.0,0.0005499565529135085,1
132,789,795,107.0,5.0,0.00036709595888909514,1
132,896,800,103.0,-1.0,0.001641424839475851,1
132,999,799,106.0,4.0,0.0003571091364516569,1
132,1105,803,103.0,2.0,0.0010090822227599616,1
132,1208,805,102.0,2.0,0.0010299899119999246,1
132,1310,807,100.0,5.0,0.00019681782504436243,1
132,1410,812,100.0,2.0,0.001068484788151987,1
132,1510,814,99.0,3.0,0.0007031590794010857,1
132,1609,817,96.0,4.0,0.0004097204925175055,1
132,1705,821,97.0,3.0,0.0006369139488050206,1
132,1802,824,95.0,2.0,0.001056325530557505,1
132,1897,826,96.0,2.0,0.0010386205105887682,1
132,1993,828,95.0,1.0,0.0014907083955770207,1
132,2088,829,94.0,3.0,0.0006660730310191896,1
132,2182,832,96.0,5.0,0.00017048809884311693,1
132,2278,837,90.0,-2.0,0.0021208557716953405,1
132,2368,835,89.0,0.0,0.002020702826121002,1
132,2457,835,90.0,3.0,0.0006904887104975128,1
132,2547,838,90.0,1.0,0.0010341568727298663,1
132,2637,839,90.0,3.0,0.0006625405956404185,1
132,2727,842,90.0,-1.0,0.0013027877733458512,1
132,2817,841,88.0,-1.0,0.0013500401594279785,1
132,2905,840,86.0,0.0,0.001262747443677875,1
132,2991,840,87.0,2.0,0.0008812938201139983,1
132,3078,842,84.0,-1.0,0.0014187562015404748,1
132,3162,841,87.0,0.0,0.001248107410982444,1
132,3249,841,82.0,-4.0,0.001416093048036245,1
132,3331,837,85.0,-4.0,0.0012757078621070477,1
132,3416,833,82.0,-3.0,0.0014786962669919087,1
132,3498,830,86.0,-6.0,0.0008225252087549488,1
132,3584,824,91.0,-14.0,1.3159035509531166e-05,1
132,3675,810,97.0,-8.0,0.0003263826295508622,1
132,3772,802,93.0,-1.0,0.0013840216628398867,1
132,3865,801,89.0,15.0,7.1053495377438e-07,1
132,3954,816,104.0,-4.0,0.0007627097043238997,1
133,239,170,96.0,-1.0,0.0005903527027620155,1
133,335,169,95.0,-1.0,0.0006163579713267406,1
133,430,168,93.0,0.0,0.0006210920969215348,1
133,523,168,94.0,0.0,0.0005960565849629792,1
133,617,168,92.0,1.0,0.0005535730679063897,1
133,709,169,93.0,0.0,0.0006210920969215348,1
133,802,169,93.0,1.0,0.0005317416574648226,1
133,895,170,92.0,0.0,0.0008255049859086662,1
133,987,170,92.0,1.0,0.0007422336451764168,1
133,1079,171,91.0,1.0,0.0007884092108071763,1
133,1170,172,90.0,1.0,0.0008358240291088879,1
133,1260,173,90.0,2.0,0.0006851757352677538,1
133,1350,175,89.0,1.0,0.0008843621080137697,1
133,1439,176,88.0,1.0,0.0009338938394125719,1
133,1527,177,88.0,1.0,0.0009338938394125719,1
133,1615,178,88.0,2.0,0.0007663869809508569,1
133,1703,180,86.0,3.0,0.00042724902565821713,1
133,1789,183,87.0,2.0,0.0009581407627035221,1
133,1876,185,87.0,0.0,0.0021614935188139,1
133,1963,185,87.0,1.0,0.0016687894092256457,1
133,2050,186,86.0,1.0,0.0017484615951750208,1
133,2136,187,86.0,0.0,0.0022683699377769916,1
133,2222,187,87.0,0.0,0.0021614935188139,1
133,2309,187,85.0,-1.0,0.002295598145929709,1
133,2394,186,85.0,-1.0,0.002295598145929709,1
133,2479,185,85.0,-1.0,0.0037144780266743192,1
133,2564,184,83.0,-1.0,0.004062917254846086,1
133,2647,183,82.0,0.0,0.00416047413536924,1
133,2729,183,83.0,0.0,0.003995424682680421,1
133,2812,183,83.0,1.0,0.001914796279115003,1
133,2895,184,82.0,0.0,0.00416047413536924,1
133,2977,184,81.0,0.0,0.004322366939465348,1
133,3058,184,82.0,0.0,0.00416047413536924,1
133,3140,184,81.0,0.0,0.004322366939465348,1
133,3221,184,81.0,-1.0,0.004403255375431822,1
133,3302,183,81.0,0.0,0.004322366939465348,1
133,3383,183,81.0,0.0,0.002766265563995526,1
133,3464,183,79.0,-1.0,0.0019378269981389043,1
133,3543,182,80.0,1.0,0.003260439149941148,1
133,3623,183,82.0,2.0,0.002517639195262142,1
133,3705,185,81.0,2.0,0.00261978366554554,1
133,3786,187,82.0,1.0,0.0030135955437169764,1
133,3868,188,81.0,1.0,0.0031383826599922842,1
133,3949,189,80.0,2.0,0.0027194848384648044,1
134,379,1316,1.0,7.0,1.0774668668961026e-06,1
134,380,1323,-1.0,0.0,6.571908409069461e-06,1
134,379,1323,-5.0,7.75,6.149742648618417e-08,1
134,359,1354,1.0,3.0,2.501568441692828e-06,1
134,360,1357,0.16666666666666666,0.0,7.605179756266917e-06,1
134,361,1357,-0.5,-0.5,8.250007796700689e-06,1
134,359,1355,-7.0,-5.0,1.0354433298076446e-05,1
135,211,543,98.0,3.0,0.0005498181274534158,1
135,309,546,102.0,2.0,0.0005659978910120898,1
135,411,548,97.0,0.0,0.0006866211261892636,1
135,508,548,99.0,1.0,0.00063652100129825,1
135,607,549,93.0,2.0,0.0006326429882832298,1
135,700,551,96.0,1.0,0.0006604410309287521,1
135,796,552,97.0,-6.0,0.000610544128024415,1
135,893,546,92.0,1.0,0.0016071640111429797,1
135,985,547,97.0,10.0,8.349051337371778e-07,1
135,1082,557,92.0,1.0,0.0016071640111429797,1
135,1174,558,91.0,2.0,0.0011735441642574632,1
135,1265,560,93.0,2.0,0.0011609909183913339,1
135,1358,562,90.0,1.0,0.0016273395838813784,1
135,1448,563,89.0,3.0,0.0007463250082792231,1
135,1537,566,90.0,1.0,0.0016273395838813784,1
135,1627,567,90.0,3.0,0.0007467182110937207,1
135,1717,570,91.0,0.0,0.0019745177114148856,1
135,1808,570,87.0,2.0,0.0011378192183674018,1
135,1895,572,86.0,-1.0,0.002288443584761696,1
135,1981,571,85.0,3.0,0.0006952928601788645,1
135,2066,574,86.0,0.0,0.0020656361661493612,1
135,2152,574,90.0,1.0,0.0015972695538903595,1
135,2242,575,84.0,0.0,0.002078488313363735,1
135,2326,575,84.0,4.0,0.0003703837102597882,1
135,2410,579,85.0,-1.0,0.002302051266439207,1
135,2495,578,84.0,0.0,0.0012855806727313992,1
135,2579,578,82.0,-1.0,0.0014387848119674503,1
135,2661,577,86.0,1.0,0.0010881028291976115,1
135,2747,578,80.0,1.0,0.0011125841298102836,1
135,2827,579,83.0,-1.0,0.0014300224252977852,1
135,2910,578,83.0,1.0,0.001109227819775182,1
135,2993,579,82.0,-1.0,0.0014387848119674503,1
135,3075,578,83.0,-1.0,0.0014300224252977852,1
135,3158,577,83.0,-2.0,0.001498291761370032,1
135,3241,575,82.0,1.0,0.001112346777328297,1
135,3323,576,82.0,0.0,0.0015198303046259614,1
135,3405,576,80.0,-3.0,0.0014864618627636107,1
135,3485,573,81.0,-4.0,0.0013105816583178888,1
135,3566,569,86.0,-1.0,0.0015531463610072055,1
135,3652,568,87.0,1.0,0.001322911412008854,1
135,3739,569,87.0,0.0,0.001467241756534182,1
135,3826,569,88.0,3.0,0.0008946717219280948,1
135,3914,572,83.0,1.0,0.0013623222569236503,1
135,3997,573,84.0,4.0,0.000698836497337272,1
136,499,702,132.0,0.0,0.00022714549279749242,1
136,631,702,131.0,5.0,0.0001507126084496432,1
136,762,707,129.0,1.0,0.00025033610455550085,1
136,891,708,124.0,2.0,0.0004702485232374186,1
136,1015,710,127.0,2.0,0.0004003378242370876,1
136,1142,712,123.0,2.0,0.0004947389154280693,1
136,1265,714,121.0,3.0,0.0003713995027751156,1
136,1386,717,121.0,5.0,0.00011610766626742772,1
136,1507,722,119.0,1.0,0.0007725184782854438,1
136,1626,723,117.0,3.0,0.00043931199635999766,1
136,1743,726,115.0,1.0,0.0007408993392734696,1
136,1858,727,115.0,3.0,0.00035364173017282853,1
136,1973,730,114.0,3.0,0.0003706844927648469,1
136,2087,733,114.0,1.0,0.0007796885493640942,1
136,2201,734,113.0,2.0,0.0006015098633504691,1
136,2314,736,115.0,1.0,0.0007408993392734696,1
136,2429,737,109.0,0.0,0.0011825798397361539,1
136,2538,737,107.0,2.0,0.0005108160144318334,1
136,2645,739,109.0,2.0,0.0004649145688433645,1
136,2754,741,106.0,0.0,0.0007102820941574132,1
136,2860,741,116.0,-6.0,0.00023951414284163205,1
136,2976,735,94.0,1.0,0.0009549698268595466,1
136,3070,736,111.0,4.0,0.0002591437598800478,1
136,3181,740,107.0,1.0,0.0006041300899544021,1
136,3288,741,106.0,-4.0,0.000660630235494952,1
136,3394,737,98.0,-3.0,0.0010993170171996135,1
136,3492,734,111.0,-4.0,0.0005372676200416647,1
136,3603,730,109.0,-5.0,0.0004912608327758358,1
136,3712,725,111.0,-3.0,0.0006191353799792208,1
138,449,1355,96.0,-1.0,0.0009735307973428568,1
138,545,1354,100.0,4.0,0.000651362388699795,1
138,645,1358,102.0,6.0,0.0004125045211400545,1
138,747,1364,100.0,7.0,0.0003147316181178387,1
138,847,1371,95.0,5.0,0.00026544500457263785,1
138,942,1376,87.0,6.0,0.00015407296619682472,1
138,1029,1382,105.0,6.0,9.875223534635875e-05,1
138,1134,1388,96.0,3.0,0.0007250458083895353,1
138,1230,1391,91.0,7.0,6.65975460780956e-05,1
138,1321,1398,94.0,11.0,9.44814323995e-07,1
138,1415,1409,86.0,0.0,0.0018949647526315943,1
138,1501,1409,91.0,6.0,0.00014615922636646136,1
138,1592,1415,93.0,7.0,6.433871125545994e-05,1
138,1685,1422,87.0,4.0,0.00037607794309834453,1
138,1772,1426,85.0,4.0,0.0003799652718113351,1
138,1857,1430,86.0,7.0,1.3096979988575804e-05,1
138,1943,1437,91.0,3.0,0.0007500518541785617,1
138,2034,1440,83.0,5.0,0.0001483752851221544,1
138,2117,1445,87.0,3.0,0.0007915483913990953,1
138,2204,1448,87.0,2.0,0.0013820127851234864,1
138,2291,1450,86.0,4.0,0.0003783415425943876,1
138,2377,1454,85.0,3.0,0.0008048089617588266,1
138,2462,1457,85.0,3.0,0.0008048089617588266,1
138,2547,1460,86.0,2.0,0.002230839139502655,1
138,2633,1462,88.0,2.0,0.002129450483302501,1
138,2721,1464,80.0,2.0,0.00244055526795598,1
138,2801,1466,88.0,3.0,0.001495850765656547,1
138,2889,1469,84.0,2.0,0.0023177789212748363,1
138,2973,1471,84.0,1.0,0.0027495816474609833,1
138,3057,1472,84.0,2.0,0.0023177789212748363,1
138,3141,1474,82.0,1.0,0.002855796424955316,1
138,3223,1475,81.0,3.0,0.0016510706990857734,1
138,3304,1478,83.0,4.0,0.0018547461937507112,1
138,3387,1482,88.0,1.0,0.0014906009773692189,1
138,3475,1483,80.0,6.0,0.0011646126616019516,1
138,3555,1489,87.0,7.0,0.0007839238155441809,1
138,3642,1496,87.0,3.0,0.001856068879285206,1
138,3729,1499,89.0,5.0,0.0014329680673273448,1
138,3818,1504,91.0,1.0,0.0013355469130311877,1
138,3909,1505,90.0,-2.0,0.0004667992702733251,1
141,232,564,101.0,1.0,0.0006175275641598952,1
141,333,565,109.0,2.0,0.00048695432287818556,1
141,442,567,98.0,-1.0,0.0006990861241628231,1
141,540,566,100.0,0.0,0.0006596352592085717,1
141,640,566,100.0,1.0,0.0006273098316279311,1
141,740,567,101.0,1.0,0.0006175275641598952,1
141,841,568,99.0,2.0,0.001085918670260508,1
141,940,570,98.0,3.0,0.0007119626627384196,1
141,1038,573,96.0,1.0,0.0015406868702513145,1
141,1134,574,97.0,2.0,0.001116806038585433,1
141,1231,576,96.0,1.0,0.0015406868702513145,1
141,1327,577,93.0,2.0,0.0011609909183913339,1
141,1420,579,95.0,0.0,0.0018692487661391573,1
141,1515,579,91.0,2.0,0.0011735441642574632,1
141,1606,581,92.0,1.0,0.0016071640111429797,1
141,1698,582,92.0,2.0,0.0011000484854197762,1
141,1790,584,91.0,2.0,0.0011112547908855891,1
141,1881,586,92.0,1.0,0.0015616665359891552,1
141,1973,587,91.0,1.0,0.0015807043253873757,1
141,2064,588,86.0,1.0,0.0016373474348552045,1
141,2150,589,89.0,2.0,0.001128269860679381,1
141,2239,591,89.0,0.0,0.002020702826121002,1
141,2328,591,87.0,1.0,0.001631369485894847,1
141,2415,592,85.0,-1.0,0.002302051266439207,1
141,2500,591,88.0,1.0,0.0010646144044361774,1
141,2588,592,84.0,1.0,0.0011041275009688472,1
141,2672,593,87.0,0.0,0.001248107410982444,1
141,2759,593,86.0,-1.0,0.001388965271627007,1
141,2845,592,85.0,1.0,0.0010970732419752288,1
141,2930,593,85.0,1.0,0.0010970732419752288,1
141,3015,594,82.0,-2.0,0.0015099625033151481,1
141,3097,592,86.0,0.0,0.001262747443677875,1
141,3183,592,85.0,-1.0,0.0014050462470866206,1
141,3268,591,85.0,-3.0,0.0014523086994722113,1
141,3353,588,83.0,0.0,0.0015145092797104252,1
141,3436,588,82.0,-2.0,0.0015811050579220389,1
141,3518,586,81.0,-2.0,0.001585720764911282,1
141,3599,584,85.0,-2.0,0.0015508014647929293,1
141,3684,582,86.0,-1.0,0.0015531463610072055,1
141,3770,581,88.0,0.0,0.0014492379869628816,1
141,3858,581,86.0,1.0,0.0013361944930176642,1
141,3944,582,83.0,4.0,0.0007008826826870311,1
142,328,1066,134.0,1.0,0.00022607521407099274,1
142,462,1067,131.0,4.0,0.0002406126145240799,1
142,593,1071,133.0,9.0,0.00016051300358649852,1
142,726,1080,127.0,2.0,0.00029966118808796063,1
142,853,1082,125.0,6.0,0.00023352899965741543,1
142,978,1088,122.0,5.0,0.0003220764698555371,1
142,1100,1093,122.0,5.0,0.0003220764698555371,1
142,1222,1098,123.0,10.0,8.54172898316492e-05,1
142,1345,1108,118.0,1.0,0.0006167815131193232,1
142,1463,1109,118.0,1.0,0.0006167815131193232,1
142,1581,1110,113.0,8.0,0.0002151666113618796,1
142,1694,1118,116.0,3.0,0.00039007923326911186,1
142,1810,1121,116.0,7.0,0.00025123916484481466,1
142,1926,1128,111.0,3.0,0.0004630035834488196,1
142,2037,1131,109.0,7.0,0.0003101727033415499,1
142,2146,1138,112.0,3.0,0.00044876632396483317,1
142,2258,1141,109.0,2.0,0.0005270329989352054,1
